discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,athlete_country_id,athlete_id
Canoe Sprint,berlin-1936,C2 1000m canoe double men,Men,SILVER,GameTeam,94.0,10097
Figure skating,lake-placid-1932,Individual women,Women,BRONZE,Athlete,71.0,10103
Tennis,stockholm-1912,Singles women,Women,BRONZE,Athlete,18.0,10106
Tennis,stockholm-1912,Singles women,Women,GOLD,Athlete,54.0,10113
Tennis,stockholm-1912,mixed doubles mixed,Mixed,BRONZE,GameTeam,54.0,10113
Rowing,los-angeles-1932,pair without coxswain 2 men,Men,BRONZE,GameTeam,14.0,10119
Rowing,los-angeles-1932,pair without coxswain 2 men,Men,BRONZE,GameTeam,14.0,10120
Tennis,london-1908,doubles indoor men,Men,BRONZE,GameTeam,1.0,10127
Tennis,stockholm-1912,mixed doubles mixed,Mixed,SILVER,GameTeam,1.0,10127
Tennis,stockholm-1912,doubles indoor men,Men,SILVER,GameTeam,1.0,10127
Tennis,stockholm-1912,mixed doubles indoor mixed,Mixed,BRONZE,GameTeam,1.0,10127
Tennis,paris-1900,doubles men,Men,BRONZE,GameTeam,54.0,10130
Tennis,antwerp-1920,doubles women,Women,GOLD,GameTeam,131.0,10133
Tennis,antwerp-1920,Singles women,Women,BRONZE,Athlete,131.0,10133
Tennis,antwerp-1920,mixed doubles mixed,Mixed,SILVER,GameTeam,131.0,10133
Tennis,paris-1924,Singles women,Women,BRONZE,Athlete,131.0,10133
Tennis,paris-1924,doubles women,Women,SILVER,GameTeam,131.0,10133
Rowing,st-louis-1904,Double Sculls Men,Men,BRONZE,GameTeam,71.0,10135
Rowing,st-louis-1904,Double Sculls Men,Men,BRONZE,GameTeam,71.0,10136
Figure skating,lake-placid-1932,Pairs mixed,Mixed,BRONZE,GameTeam,9.0,10137
Figure skating,garmisch-partenkirchen-1936,Pairs mixed,Mixed,BRONZE,GameTeam,9.0,10137
Figure skating,lake-placid-1932,Pairs mixed,Mixed,BRONZE,GameTeam,9.0,10138
Figure skating,garmisch-partenkirchen-1936,Pairs mixed,Mixed,BRONZE,GameTeam,9.0,10138
Tennis,paris-1924,doubles men,Men,SILVER,GameTeam,54.0,10147
Tennis,paris-1924,Singles men,Men,SILVER,Athlete,54.0,10148
Tennis,paris-1924,doubles men,Men,SILVER,GameTeam,54.0,10148
Figure skating,chamonix-1924,Individual women,Women,BRONZE,Athlete,131.0,10149
Canoe Marathon,london-1948,K-2 10000m men,Men,BRONZE,GameTeam,110.0,10165
Canoe Sprint,london-1948,K2 1000m kayak double men,Men,BRONZE,GameTeam,110.0,10165
Cycling Track,amsterdam-1928,2000m tandem men,Men,BRONZE,GameTeam,29.0,10172
Rowing,berlin-1936,pair without coxswain 2 men,Men,GOLD,GameTeam,29.0,10175
Rowing,berlin-1936,pair without coxswain 2 men,Men,GOLD,GameTeam,29.0,10176
Canoe Sprint,berlin-1936,K2 1000m kayak double men,Men,GOLD,GameTeam,94.0,10177
Canoe Sprint,berlin-1936,K2 1000m kayak double men,Men,GOLD,GameTeam,94.0,10178
Cycling Track,london-1948,Sprint individual men,Men,SILVER,Athlete,131.0,10185
Cycling Track,london-1948,2000m tandem men,Men,SILVER,GameTeam,131.0,10185
Rowing,london-1948,pair without coxswain 2 men,Men,GOLD,GameTeam,131.0,10190
Rowing,london-1948,pair without coxswain 2 men,Men,GOLD,GameTeam,131.0,10191
Tennis,antwerp-1920,doubles women,Women,SILVER,GameTeam,131.0,10192
Tennis,antwerp-1920,doubles women,Women,SILVER,GameTeam,131.0,10193
Tennis,antwerp-1920,Singles women,Women,SILVER,Athlete,131.0,10193
Tennis,paris-1924,mixed doubles mixed,Mixed,GOLD,GameTeam,71.0,10202
Tennis,stockholm-1912,doubles men,Men,SILVER,GameTeam,94.0,10211
Tennis,stockholm-1912,doubles men,Men,SILVER,GameTeam,94.0,10212
Figure skating,antwerp-1920,Pairs mixed,Mixed,SILVER,GameTeam,18.0,10217
Figure skating,antwerp-1920,Pairs mixed,Mixed,SILVER,GameTeam,18.0,10218
Figure skating,st-moritz-1948,Pairs mixed,Mixed,SILVER,GameTeam,9.0,10224
Tennis,london-1908,doubles indoor men,Men,SILVER,GameTeam,131.0,10229
Tennis,london-1908,singles indoor men,Men,SILVER,Athlete,131.0,10229
Canoe Marathon,london-1948,C-2 10000m men,Men,GOLD,GameTeam,71.0,10233
Canoe Sprint,london-1948,C2 1000m canoe double men,Men,SILVER,GameTeam,71.0,10233
Canoe Marathon,london-1948,C-2 10000m men,Men,GOLD,GameTeam,71.0,10234
Canoe Sprint,london-1948,C2 1000m canoe double men,Men,SILVER,GameTeam,71.0,10234
Tennis,paris-1900,mixed doubles mixed,Mixed,GOLD,GameTeam,131.0,10237
Tennis,paris-1900,Singles women,Women,GOLD,Athlete,131.0,10237
Tennis,paris-1900,mixed doubles mixed,Mixed,GOLD,GameTeam,131.0,10238
Tennis,paris-1900,doubles men,Men,GOLD,GameTeam,131.0,10238
Tennis,paris-1900,Singles men,Men,BRONZE,Athlete,131.0,10238
Tennis,london-1908,Doubles Men,Men,GOLD,GameTeam,131.0,10238
Canoe Marathon,london-1948,C-2 10000m men,Men,SILVER,GameTeam,13.0,10241
Canoe Marathon,london-1948,C-2 10000m men,Men,SILVER,GameTeam,13.0,10242
Rowing,paris-1924,double sculls 2x men,Men,BRONZE,GameTeam,71.0,10243
Rowing,paris-1924,double sculls 2x men,Men,BRONZE,GameTeam,71.0,10244
Cycling Track,antwerp-1920,2000m tandem men,Men,SILVER,GameTeam,96.0,10245
Cycling Track,antwerp-1920,2000m tandem men,Men,SILVER,GameTeam,96.0,10246
Rowing,london-1908,Coxless Pairs Men,Men,BRONZE,GameTeam,90.0,10247
Bobsleigh,lake-placid-1932,two-man men,Men,SILVER,GameTeam,32.0,10251
Bobsleigh,lake-placid-1932,two-man men,Men,SILVER,GameTeam,32.0,10252
Figure skating,antwerp-1920,Pairs mixed,Mixed,GOLD,GameTeam,110.0,10262
Figure skating,chamonix-1924,Pairs mixed,Mixed,SILVER,GameTeam,110.0,10262
Figure skating,antwerp-1920,Pairs mixed,Mixed,GOLD,GameTeam,110.0,10263
Figure skating,chamonix-1924,Pairs mixed,Mixed,SILVER,GameTeam,110.0,10263
Canoe Sprint,london-1948,K2 1000m kayak double men,Men,GOLD,GameTeam,1.0,10270
Tennis,antwerp-1920,Singles men,Men,GOLD,Athlete,96.0,10273
Rowing,antwerp-1920,double sculls 2x men,Men,BRONZE,GameTeam,32.0,10274
Rowing,antwerp-1920,double sculls 2x men,Men,BRONZE,GameTeam,32.0,10275
Rowing,berlin-1936,pair without coxswain 2 men,Men,BRONZE,GameTeam,144.0,10285
Rowing,berlin-1936,pair without coxswain 2 men,Men,BRONZE,GameTeam,144.0,10286
Tennis,stockholm-1912,mixed doubles mixed,Mixed,SILVER,GameTeam,1.0,10289
Tennis,stockholm-1912,mixed doubles indoor mixed,Mixed,BRONZE,GameTeam,1.0,10289
Sailing,london-1948,swallow golondrina mixed,Open,BRONZE,GameTeam,71.0,10291
Sailing,london-1948,swallow golondrina mixed,Open,BRONZE,GameTeam,71.0,10292
Tennis,paris-1924,doubles women,Women,GOLD,GameTeam,71.0,10295
Tennis,paris-1924,mixed doubles mixed,Mixed,GOLD,GameTeam,71.0,10295
Tennis,paris-1924,Singles women,Women,GOLD,Athlete,71.0,10296
Tennis,paris-1924,doubles women,Women,GOLD,GameTeam,71.0,10296
Bobsleigh,st-moritz-1948,twoman men,Men,GOLD,GameTeam,32.0,10299
Tennis,antwerp-1920,doubles women,Women,GOLD,GameTeam,131.0,10320
Tennis,antwerp-1920,doubles men,Men,GOLD,GameTeam,131.0,10321
Cycling Track,amsterdam-1928,2000m tandem men,Men,SILVER,GameTeam,131.0,10322
Cycling Track,los-angeles-1932,2000m tandem men,Men,SILVER,GameTeam,131.0,10322
Cycling Track,amsterdam-1928,2000m tandem men,Men,SILVER,GameTeam,131.0,10323
Tennis,paris-1924,Singles men,Men,GOLD,Athlete,71.0,10338
Tennis,paris-1924,doubles men,Men,GOLD,GameTeam,71.0,10338
Tennis,paris-1924,mixed doubles mixed,Mixed,SILVER,GameTeam,71.0,10338
Tennis,paris-1924,doubles men,Men,GOLD,GameTeam,71.0,10339
Rowing,los-angeles-1932,pair without coxswain 2 men,Men,SILVER,GameTeam,51.0,10344
Rowing,los-angeles-1932,pair without coxswain 2 men,Men,SILVER,GameTeam,51.0,10345
Rowing,antwerp-1920,single sculls 1x men,Men,GOLD,Athlete,71.0,10350
Rowing,antwerp-1920,double sculls 2x men,Men,GOLD,GameTeam,71.0,10350
Rowing,paris-1924,double sculls 2x men,Men,GOLD,GameTeam,71.0,10350
Rowing,antwerp-1920,double sculls 2x men,Men,GOLD,GameTeam,71.0,10351
Rowing,paris-1924,double sculls 2x men,Men,GOLD,GameTeam,71.0,10351
Rowing,amsterdam-1928,double sculls 2x men,Men,GOLD,GameTeam,71.0,10351
Rowing,london-1908,Coxless Pairs Men,Men,GOLD,GameTeam,131.0,10354
Rowing,london-1908,Coxless Pairs Men,Men,GOLD,GameTeam,131.0,10355
Figure skating,st-moritz-1928,Pairs mixed,Mixed,SILVER,GameTeam,94.0,10358
Figure skating,st-moritz-1928,Pairs mixed,Mixed,SILVER,GameTeam,94.0,10359
Sailing,helsinki-1952,twoperson keelboat open Star mixed,Open,BRONZE,GameTeam,123.0,10360
Sailing,helsinki-1952,twoperson keelboat open Star mixed,Open,BRONZE,GameTeam,123.0,10361
Figure skating,oslo-1952,Pairs mixed,Mixed,GOLD,GameTeam,29.0,10364
Figure skating,oslo-1952,Pairs mixed,Mixed,GOLD,GameTeam,29.0,10365
Cycling Track,los-angeles-1932,2000m tandem men,Men,GOLD,GameTeam,54.0,10366
Cycling Track,los-angeles-1932,2000m tandem men,Men,GOLD,GameTeam,54.0,10367
Cycling Track,los-angeles-1932,Sprint individual men,Men,SILVER,Athlete,54.0,10367
Cycling Track,berlin-1936,Sprint individual men,Men,BRONZE,Athlete,54.0,10367
Figure skating,antwerp-1920,Individual women,Women,BRONZE,Athlete,71.0,10368
Tennis,paris-1924,Singles men,Men,BRONZE,Athlete,90.0,10377
Tennis,london-1908,singles indoor men,Men,BRONZE,Athlete,131.0,10383
Tennis,london-1908,Singles men,Men,GOLD,Athlete,131.0,10383
Tennis,london-1908,Doubles Men,Men,SILVER,GameTeam,131.0,10383
Canoe Marathon,london-1948,K-2 10000m men,Men,GOLD,GameTeam,1.0,10393
Tennis,antwerp-1920,mixed doubles mixed,Mixed,BRONZE,GameTeam,13.0,10394
Cycling Track,london-1908,"Tandem Sprint, 2,000 metres Men",Men,SILVER,GameTeam,131.0,10404
