athlete_full_name,country_id,athlete_id
Juan Guillermo URAN SALAZAR,21.0,3547
Hanbin HE,19.0,3548
Zoltan KAMMERER,9.0,3549
Gabor KUCSERA,9.0,3550
Yang SANG,19.0,3551
Jose Alfredo BEA,127.0,3552
David MASCATO,127.0,3553
Alexandre PARADEDA,56.0,3554
Bernardo MULLER CARIOBA ARNDT,56.0,3555
Mikhail SHEREMETYEV,27.0,3556
Maksim SHEREMETEV,27.0,3557
Mathilde GERON,54.0,3558
Jesse PHILLIPS,7.0,3559
Stephen BIRD,7.0,3560
Nikola STOJIC,37.0,3561
Yvonne HIJGENAAR,61.0,3562
Willy KANIS,61.0,3563
Michelle RZEPKA,71.0,3564
Martin YANAKIEV,83.0,3565
Ivo YANAKIEV,83.0,3566
Johannes POLGAR,29.0,3567
Florian SPALTEHOLZ,29.0,3568
Naoko KAMATA,122.0,3569
Paul HANLEY,7.0,3570
Jordan KERR,7.0,3571
Thobias FREDRIKSSON,1.0,3572
Bjoern LIND,1.0,3573
Reto BURGERMEISTER,32.0,3574
Christoph EIGENMANN,32.0,3575
Adrian DUMINICEL,91.0,3576
Oksana FADEEVA,27.0,3577
Galina MELNIK,27.0,3578
Branislav REGEC,128.0,3579
Jan HARNIS,128.0,3580
Ismaray MARRERO ARIA,46.0,3581
Beibei GU,19.0,3582
Xiaohuan ZHANG,19.0,3583
Kristina NADEZHDINA,125.0,3584
Anastasiya Vlasenko,125.0,3585
Mathew HELM,7.0,3586
Robert NEWBERY,7.0,3587
Iker MARTINEZ,127.0,3588
Xabier FERNANDEZ GAZTANAGA,127.0,3589
Ilse BROEDERS,61.0,3590
Jeannette PENNINGS,61.0,3591
Miya TACHIBANA,122.0,3592
Miho TAKEDA,122.0,3593
Ivana BURSOVA,50.0,3594
Tony GUNAWAN,71.0,3595
Maxim ZAVOZIN,9.0,3596
Romy LOGSCH,29.0,3597
Nicola COLES,51.0,3598
Tyler WINKLEVOSS,71.0,3599
Cameron WINKLEVOSS,71.0,3600
Eugen RADU,91.0,3601
Marian LAZARESCU,91.0,3602
Albena DENKOVA,83.0,3603
Maksim Stavisky,83.0,3604
Nathalie DECHY,54.0,3605
Sandrine TESTUD,54.0,3606
Jenna RANDALL,131.0,3607
Chun Shek LEUNG,141.0,3608
Kwan Hoi LOK,141.0,3609
Tamsin BARNETT,7.0,3610
You WU,19.0,3611
Alexander KORNILOV,27.0,3612
Alexey SVIRIN,27.0,3613
Simone BOLELLI,90.0,3614
Zi YAN,19.0,3615
Jie ZHENG,19.0,3616
Nikolay Zuyev,27.0,3617
Marina YAKUSHEVA,27.0,3618
Adriana BEHAR,56.0,3619
- Shelda,56.0,3620
Roman Petrushenko,125.0,3621
Vadim Makhnyov,125.0,3622
Andrey Bogdanovich,125.0,3623
Greta CICOLARI,90.0,3624
Hester GOODSELL,131.0,3625
Helen CASEY,131.0,3626
Alois KANKOVSKY,50.0,3627
Drew GINN,7.0,3628
James TOMKINS,7.0,3629
Elisabetta SANCASSANI,90.0,3630
Gabriella BASCELLI,90.0,3631
Douglas VANDOR,81.0,3632
Morgan JARVIS,81.0,3633
Anais MORAND,32.0,3634
Antoine DORSAZ,32.0,3635
Ivan BATORY,128.0,3636
Michal MALAK,128.0,3637
Berta RODRIGUEZ,69.0,3638
Paulina VEGA,69.0,3639
Yelena Dementyeva,27.0,3640
Anastasia MYSKINA,27.0,3641
Javier BOSMA MINGUEZ,127.0,3642
Marcus BAUR,29.0,3643
Max GROY,29.0,3644
Bo PENG,19.0,3645
Kenan WANG,19.0,3646
Naydene SMITH,96.0,3647
Anna KRAVCHENKO,36.0,3648
Olena BURYAK,36.0,3649
Mohamed Ryad GARIDI,64.0,3650
Ai FUJINUMA,122.0,3651
Aya UMEMURA,122.0,3652
Philippe QUEMERAIS,54.0,3653
Yann LE PENNEC,54.0,3654
Sung Eun KIM,20.0,3655
Na-Mi YOO,20.0,3656
John ISNER,71.0,3657
Eei Hui CHIN,33.0,3658
Pei Tty WONG,33.0,3659
Philippe COLIN,54.0,3660
Cyrille CARRE,54.0,3661
Grant ALBRECHT,81.0,3662
Eric POTHIER,81.0,3663
Alexandra KAUC,14.0,3664
Michal ZYCH,14.0,3665
Xavier MALISSE,72.0,3666
Olivier ROCHUS,72.0,3667
Heba ABDEL GAWAD,132.0,3668
Dalia ALLAM,132.0,3669
Victoria AZARENKA,125.0,3670
Evanthia MAKRYGIANNI,84.0,3671
Despoina SOLOMOU,84.0,3672
Magdalena BRUNNER,32.0,3673
Ariane SCHNEIDER,32.0,3674
Mesinee MANGKALAKIRI,71.0,3675
Maren DERLIEN,29.0,3676
Sandra GOLDBACH,29.0,3677
Offiong EDEM,59.0,3678
Cecilia Otu OFFIONG,59.0,3679
Susanne WARD,118.0,3680
Lise Michaela WARD,118.0,3681
Botond STORCZ,9.0,3682
David BURROWS,,3683
Vered BOUSKILA,11.0,3684
Georgeta ANDRUNACHE,91.0,3685
Viorica SUSANU,91.0,3686
Mario CEJAS,144.0,3687
Miguel MAYOL,144.0,3688
Todd ROGERS,71.0,3689
Kamila HAJKOVA,50.0,3690
David VINCOUR,50.0,3691
Tatiana ORTIZ,85.0,3692
Sebastien VIEILLEDENT,54.0,3693
Christina BEIER,29.0,3694
William BEIER,29.0,3695
Dmitry SAUTIN,27.0,3696
Yuriy KUNAKOV,27.0,3697
George GREY,81.0,3698
Nejc BRODAR,5.0,3699
Joze MEHLE,5.0,3700
Huanling CONG,19.0,3701
Xueling FENG,19.0,3702
Johnny HUANG,81.0,3703
Faazil KASSAM,81.0,3704
Edgars MASKALANS,87.0,3705
Ryuichi KOBAYASHI,7.0,3706
Jeremy ROLLESTON,7.0,3707
Duncan Michael PUGH,7.0,3708
Freddy SCHWIENBACHER,90.0,3709
Giorgio DI CENTA,90.0,3710
Luke WALTON,71.0,3711
Artour SAMSONOV,71.0,3712
Nikolas BERGER,94.0,3713
Florian GOSCH,94.0,3714
Karl ANGERER,29.0,3715
Gregor BERMBACH,29.0,3716
Chris MOFFAT,81.0,3717
Mike MOFFAT,81.0,3718
Kumiko OGURA,122.0,3719
Reiko SHIOTA,122.0,3720
Christian GILLE,29.0,3721
Tomasz WYLENZEK,29.0,3722
Pascal TOURON,54.0,3723
Bang-Eon Im,20.0,3724
Yong Hyun KIM,20.0,3725
Emilios PAPATHANASIOU,84.0,3726
Adonis TSOTRAS,84.0,3727
Olivier CAUWENBERGH,72.0,3728
Laurens PANNECOUCKE,72.0,3729
Luana DE ASSIS,56.0,3730
Fabiana BELTRAME,56.0,3731
Stacey KEMP,131.0,3732
David KING,131.0,3733
Jaejin LEE,20.0,3734
Jiman HWANG,20.0,3735
Philipp PETZSCHNER,29.0,3736
Magda GENUIN,90.0,3737
Arianna FOLLIS,90.0,3738
Evi SACHENBACHER-STEHLE,29.0,3739
Viola BAUER,29.0,3740
Svetoslav STOYANOV,54.0,3741
Victoria WRIGHT,54.0,3742
Iver HORREM,18.0,3743
Bjorn MAASEIDE,18.0,3744
Pawel BARASZKIEWICZ,14.0,3745
Emiliano DUMESTRE GUARAGLIA,109.0,3746
Taras SENKIV,36.0,3747
Qin LI,19.0,3748
Liang TIAN,19.0,3749
Joerre KJEMPERUD,18.0,3750
Giuseppe DE VITA,90.0,3751
Dario LARI,90.0,3752
Shinobu ASAGOE,122.0,3753
Ai SUGIYAMA,122.0,3754
Dong Moon KIM,20.0,3755
Chikako NAKAYAMA,122.0,3756
Keiko YOSHITOMI,122.0,3757
Peter CZEGAI,9.0,3758
Csaba CSEREP,9.0,3759
Ibrahim ROJAS BLANCO,46.0,3760
Ledys Frank BALCEIRO,46.0,3761
Xavier ROHART,54.0,3762
Pascal RAMBEAU,54.0,3763
Nan WANG,19.0,3764
Yining ZHANG,19.0,3765
Susanne LAHME,29.0,3766
Danja MUSCH,29.0,3767
Natalia VIA DUFRESNE,127.0,3768
Sandra AZON,127.0,3769
Anabelle LANGLOIS,81.0,3770
Cody HAY,81.0,3771
Sascha HEYER,32.0,3772
Christoph DIECKMANN,29.0,3773
Dmitriy KHAMKIN,27.0,3774
Vladimir BOITSOV,27.0,3775
Nayara FIGUEIRA,56.0,3776
Lara TEIXEIRA,56.0,3777
Gianfranco SIBELLO,90.0,3778
Giuseppe ANGILELLA,90.0,3779
Thiago GOMES,56.0,3780
Thiago ALMEIDA,56.0,3781
Devender Kumar KHANDWAL,126.0,3782
Manjeet SINGH,126.0,3783
Michala MRUZKOVA,50.0,3784
Jana BLAHOVA,50.0,3785
Olena Hrushyna,36.0,3786
Ruslan GONCHAROV,36.0,3787
Kristin FRASER,4.0,3788
Igor LUKANIN,4.0,3789
Tomaz COPI,5.0,3790
Davor GLAVINA,5.0,3791
Ivana KMETOVA,128.0,3792
Martina KOHLOVA,128.0,3793
Maria KIRILENKO,27.0,3794
Nadia PETROVA,27.0,3795
Helen UPPERTON,81.0,3796
Shelly-Ann BROWN,81.0,3797
Marcin CZAJKOWSKI,14.0,3798
Krzysztof KIERKOWSKI,14.0,3799
Ivo DANILEVIC,50.0,3800
Roman GOMOLA,50.0,3801
Shane MCKENZIE,7.0,3802
Sarah WINCKLESS,131.0,3803
Elise LAVERICK,131.0,3804
Jody PATRICK,81.0,3805
Iordanis PASCHALIDIS,84.0,3806
Christos GAREFIS,84.0,3807
Kristian Skjødt Kjærgaard,118.0,3808
Mads MOELLER,118.0,3809
Jae-Seong Jeong,20.0,3810
Zhendong GUO,19.0,3811
Imogen BANKIER,131.0,3812
John NAPIER,71.0,3813
Carmen Nicoleta TRONESCU,91.0,3814
Alina Vera SAVIN,91.0,3815
Yimei WEN,19.0,3816
Chunyan YU,19.0,3817
Gilles SIMON,54.0,3818
Ayumi MORITA,122.0,3819
Brendan LONG,7.0,3820
Peter HARDCASTLE,7.0,3821
Dailin TASET AGUILAR,46.0,3822
Danny HEISTER,61.0,3823
Trinko KEEN,61.0,3824
Wayne ARTHURS,7.0,3825
Todd WOODBRIDGE,7.0,3826
Andreas WELS,29.0,3827
Tobias SCHELLENBERG,29.0,3828
Eloise AMBERGER,7.0,3829
Sarah BOMBELL,7.0,3830
Na Li,19.0,3831
Toby NG,81.0,3832
Grace GAO,81.0,3833
Sanghun HAN,20.0,3834
Yu-Mi Hwang,20.0,3835
Kevin ANDERSON,96.0,3836
Jeff COETZEE,96.0,3837
Helena BALATKOVA,50.0,3838
Kamila RAJDLOVA,50.0,3839
Valerie MARCOUX,81.0,3840
Craig BUNTIN,81.0,3841
Sudket PRAPAKAMOL,28.0,3842
Patapol NGERNSRISUK,28.0,3843
Thomas PESZEK,71.0,3844
Silas STAFFORD,71.0,3845
Daniele BRACCIALI,90.0,3846
Juri JAANSON,35.0,3847
Anastasia DAVYDOVA,27.0,3848
Anastasiya Yermakova,27.0,3849
Jie SHEN,19.0,3850
Zhipeng HUANG,19.0,3851
Qian LI,19.0,3852
I-Hwa HUANG,88.0,3853
Yun-Feng LU,88.0,3854
Juan PAPIC,69.0,3855
Alejandro RODRIGUEZ,69.0,3856
Paul FOERSTER,71.0,3857
Kevin BURNHAM,71.0,3858
Eszter CZEKUS,9.0,3859
Szofi KISS,9.0,3860
Ben SIM,7.0,3861
Paul MURRAY,7.0,3862
Cheol Yun,20.0,3863
Hyeongtae KIM,20.0,3864
Shintaro IKEDA,122.0,3865
Shuichi SAKAMOTO,122.0,3866
Jens MOURIS,61.0,3867
Peter SCHEP,61.0,3868
Melissa GREGORY,71.0,3869
Denis PETUKHOV,71.0,3870
Marie-France DUBREUIL,81.0,3871
Patrice LAUZON,81.0,3872
Whitney PING,71.0,3873
Jasna REED,71.0,3874
Panagiotis GIONIS,84.0,3875
Kalinikos KREANGKA,84.0,3876
Victor HANESCU,91.0,3877
Andrei PAVEL,91.0,3878
Stuart BOWMAN,131.0,3879
Nicholas SMITH,131.0,3880
Roberto BERMUDEZ,127.0,3881
Pablo ARRARTE,127.0,3882
Richard CLARKE,81.0,3883
Tyler BJORN,81.0,3884
Eva-Maria SCHIMAK,94.0,3885
Xue SHEN,19.0,3886
Hongbo ZHAO,19.0,3887
Raul MESA LITE,127.0,3888
Franco MARVULLI,32.0,3889
Bruno RISI,32.0,3890
Diana RENNIK,35.0,3891
Aleksei SAKS,35.0,3892
Kirsten VAN DER KOLK,61.0,3893
Marit VAN EUPEN,61.0,3894
- Saka,101.0,3895
- Rtvelo,101.0,3896
Mayra Aide GARCIA LOPEZ,85.0,3897
Hilda GAXIOLA ALVAREZ,85.0,3898
Chris NICHOLSON,7.0,3899
Gary BOYD,7.0,3900
Marcin GRZYBOWSKI,14.0,3901
Tomasz KACZOR,14.0,3902
Mikhail YOUZHNY,27.0,3903
Duncan FREE,7.0,3904
Anna Dahlberg-Olsson,1.0,3905
Lina ANDERSSON,1.0,3906
Magdalena KEMNITZ,14.0,3907
Ilona MOKRONOWSKA,14.0,3908
Wakako TABATA,122.0,3909
Marlene SINNIG,29.0,3910
Flavia PENNETTA,90.0,3911
Francesca SCHIAVONE,90.0,3912
Isabelle DELOBEL,54.0,3913
Olivier SCHOENFELDER,54.0,3914
Mariya VOLOSHCHENKO,36.0,3915
Nicolas CHARBONNIER,54.0,3916
Olivier BAUSSET,54.0,3917
Vera ZVONAREVA,27.0,3918
Anna GERASIMOU,84.0,3919
Tim WIESKOTTER,29.0,3920
Olga MOSKALENKO,27.0,3921
Alena SIDKO,27.0,3922
Jelena KOSTANIC,129.0,3923
Karolina SPREM,129.0,3924
Cassandra CARDINELL,71.0,3925
Sara REILING,71.0,3926
Andriy KIS,36.0,3927
Yuriy HAYDUK,36.0,3928
Andrei ANGHEL,91.0,3929
Paul IFRIM,91.0,3930
Nathan TWADDLE,51.0,3931
George BRIDGEWATER,51.0,3932
Erick FORNARIS,46.0,3933
Karel AGUILAR CHACON,46.0,3934
Jens FILBRICH,29.0,3935
Andreas SCHLUETTER,29.0,3936
Fabiana MOLLICA,90.0,3937
Fabrizio TOSINI,90.0,3938
Samuele ROMANINI,90.0,3939
Chunli LI,51.0,3940
Karen LI,51.0,3941
Denyse Alice JULIEN,81.0,3942
Anna RICE,81.0,3943
Dmitriy DOBROSKOK,27.0,3944
Gleb GALPERIN,27.0,3945
Dmitry TURSUNOV,27.0,3946
Michail KUZMICH,27.0,3947
Jury VESELOV,27.0,3948
Tatyana Totmyanina,27.0,3949
Maxim MARININ,27.0,3950
Beatriz MANCHON PORTILLO,127.0,3951
Teresa PORTELA,127.0,3952
Pierre-Alexis PONSOT,54.0,3953
Xintong HUANG,19.0,3954
Xun ZHENG,19.0,3955
Riitta-Liisa ROPONEN,110.0,3956
Riikka SARASOJA,110.0,3957
Christina BASSADONE,131.0,3958
Tania LUIZ,7.0,3959
Eugenia TANAKA,7.0,3960
Nikolaos SKIATHITIS,84.0,3961
Sui Fei LAU,141.0,3962
Ling LIN,141.0,3963
Nesrine BEN KAHIA,99.0,3964
Olfa GUENNI,99.0,3965
Momo BABUNGU,,3966
Jose LUYINDULA,,3967
Hana KLAPALOVA,50.0,3968
Lenka HAJECKOVA,50.0,3969
Julian KNOWLE,94.0,3970
Joana VASCONCELOS,123.0,3971
Beatriz GOMES,123.0,3972
Ben REMOCKER,81.0,3973
Constanta BURCICA,91.0,3974
Angela ALUPEI,91.0,3975
Mark HAZINSKI,71.0,3976
Ilija LUPULESKU,71.0,3977
Lukas ERNI,32.0,3978
Simon BRUEGGER,32.0,3979
Dmytro MIKHAY,36.0,3980
Artem MOROZOV,36.0,3981
Sofia ARVIDSSON,1.0,3982
Vanessa CRONE,81.0,3983
Pietro SIBELLO,90.0,3984
Sui HUANG,19.0,3985
Sigit BUDIARTO,2.0,3986
Trikus HERYANTO,2.0,3987
Benjamin INSFRAN,56.0,3988
Paul CAYARD,71.0,3989
Phil TRINTER,71.0,3990
Andrew BROWN,51.0,3991
Jamie HUNT,51.0,3992
Aleksandr Nikolayenko,27.0,3993
Valeria SOROKINA,27.0,3994
Alexandra ZARETSKI,11.0,3995
Roman ZARETSKI,11.0,3996
Philip LAWTON,24.0,3997
Marylin PLA,54.0,3998
Yannick BONHEUR,54.0,3999
Rob HAYLES,131.0,4000
Shizuka YAMAMOTO,122.0,4001
Pernille HARDER,118.0,4002
Mette SCHJOLDAGER,118.0,4003
Paula REINOSO,144.0,4004
Sarah LIHAN,71.0,4005
Marc Aurel PICKEL,29.0,4006
Ingo BORKOWSKI,29.0,4007
Craig COOPER,51.0,4008
Renee FLAVELL,51.0,4009
Gerda WEISSENSTEINER,90.0,4010
Jennifer ISACCO,90.0,4011
Petr KORBEL,50.0,4012
Richard VYBORNY,50.0,4013
Andreas SCHEUERPFLUG,29.0,4014
Lu WANG,19.0,4015
Wenhui YOU,19.0,4016
Julia GOERGES,29.0,4017
Bona SEPTANO,2.0,4018
Geliang LI,19.0,4019
Ye TIAN,19.0,4020
Petya NEDELCHEVA,83.0,4021
Neli BOTEVA,83.0,4022
John CHILD,81.0,4023
Mark HEESE,81.0,4024
Tim WADLOW,71.0,4025
Pete SPAULDING,71.0,4026
Diogo CAYOLLA,123.0,4027
Nuno BARRETO,123.0,4028
Eftihia PAPPA-PAPAVASILOPOULOU,84.0,4029
Florentia SFAKIANOU,84.0,4030
Friederike BELCHER,29.0,4031
Kathrin KADELBACH,29.0,4032
Yuliya Timofeyeva,27.0,4033
Melanie KOK,81.0,4034
Tracy CAMERON,81.0,4035
Iain MURRAY,7.0,4036
Andrew PALFREY,7.0,4037
Andrea FACCHIN,90.0,4038
Antonio Massimiliano SCADUTO,90.0,4039
Michael FRIEDMAN,71.0,4040
Bobby LEA,71.0,4041
Qi Chen,19.0,4042
Lin MA,19.0,4043
Catalina CASTANO,21.0,4044
Fabiola ZULUAGA,21.0,4045
Onan BARREIROS,127.0,4046
Aaron SARMIENTO,127.0,4047
Maria Laura ABALO,144.0,4048
Maria Gabriela BEST PALAZZOLO,144.0,4049
Urszula RADWANSKA,14.0,4050
Janko TIPSAREVIC,37.0,4051
Lila PEREZ RUL,85.0,4052
Ionelia NEACSU,91.0,4053
Roxana COGIANU,91.0,4054
Sylvia VOGL,94.0,4055
Carolina FLATSCHER,94.0,4056
Gabriella PARUZZI,90.0,4057
William HENZELL,7.0,4058
David ZALCBERG,7.0,4059
Wynne PRAKUSYA,2.0,4060
Angelique WIDJAJA,2.0,4061
Carolina MORAES,56.0,4062
Isabela MORAES,56.0,4063
Richard SCHUIL,61.0,4064
Yanmei JIANG,62.0,4065
Yujia LI,62.0,4066
Marta DOMACHOWSKA,14.0,4067
Nicola GAUTIER,131.0,4068
Jacqui DAVIES,131.0,4069
Lubomira KURHAJCOVA,128.0,4070
Martina SUCHA,128.0,4071
Caroline BRUNET,81.0,4072
Mylanie BARRE,81.0,4073
Lena MUELLER,29.0,4074
Anja NOSKE,29.0,4075
Cecilia MCINTOSH,7.0,4076
Stanislav MIKHEEV,27.0,4077
Mike WALKER,51.0,4078
Oscar GONZALEZ,144.0,4079
Pablo Ariel TABACHNIK,144.0,4080
Alessio SARTORI,90.0,4081
John James JACKSON,131.0,4082
Dan MONEY,131.0,4083
Lee JOHNSTON,131.0,4084
Dan HUMPHRIES,131.0,4085
Justin DUMAIS,71.0,4086
Weidong WANG,19.0,4087
Daokun DENG,19.0,4088
Mateusz KUSZNIEREWICZ,14.0,4089
Dominik ZYCKI,14.0,4090
Sandeep KUMAR,126.0,4091
Ross SMITH,7.0,4092
Glenn WARFE,7.0,4093
Isabelle RAMPLING,81.0,4094
Efstathios PAPADOPOULOS,84.0,4095
Panagiotis KAMPOURIDIS,84.0,4096
Natalya VORONOVA,82.0,4097
Alexandra OPACHANOVA,82.0,4098
Lena Frier KRISTIANSEN,118.0,4099
Judith AUGOUSTIDES,96.0,4100
Vitalina NEL,96.0,4101
Joan LLANERAS,127.0,4102
Antonio TAULER,127.0,4103
Tathiana GARBIN,90.0,4104
Mark RUIZ,71.0,4105
Kyle PRANDI,71.0,4106
Peter GELLE,128.0,4107
Anna BEBINGTON,131.0,4108
Mikhail IGNATYEV,27.0,4109
Alexey MARKOV,27.0,4110
Zhifu ZHU,19.0,4111
Jian YANG,19.0,4112
Tracy LANGLANDS,131.0,4113
Christian BAHMANN,29.0,4114
Michael SENFT,29.0,4115
Helen NICHOL,81.0,4116
Charmaine REID,81.0,4117
Jennifer PROVAN,81.0,4118
Annari VILJOEN,96.0,4119
Katsuhito EBISAWA,122.0,4120
Caroline DELAS,54.0,4121
Gaelle BUNIET,54.0,4122
Aimilia TSOULFA,84.0,4123
Leon TAYLOR,131.0,4124
Becchara PALMER,7.0,4125
Oeystein PETTERSEN,18.0,4126
Zhongbo XIE,19.0,4127
Angelo CICCONE,90.0,4128
Fabio MASOTTI,90.0,4129
Katalin KOVACS,9.0,4130
Natasa DOUCHEV-JANIC,9.0,4131
Mariana CIFUENTES,85.0,4132
Wojciech TYSZYNSKI,14.0,4133
Marcy HINZMANN,71.0,4134
Aaron PARCHEM,71.0,4135
Marton GYULAI,9.0,4136
Bertalan PINTER,9.0,4137
Mihaela Ioana STEFF,91.0,4138
Adriana ZAMFIR,91.0,4139
Vladimir VOLCHKOV,125.0,4140
Mike LEIGH,81.0,4141
Nuno MENDES,123.0,4142
Justin GEVAERT,72.0,4143
Wouter VAN DER FRAENEN,72.0,4144
Effrosyni SFYRI,84.0,4145
Vaso Karadasiou,84.0,4146
Oksana Yatskaya,82.0,4147
Dinara SAFINA,27.0,4148
Eva-Maria FITZE,29.0,4149
Rico REX,29.0,4150
Nozomi WATANABE,122.0,4151
Akiyuki KIDO,122.0,4152
Manami HINO,122.0,4153
Chisato NAGAOKA,122.0,4154
Miguel ALZAMORA,127.0,4155
Haidar NOZAD,6.0,4156
Hamzah AL-HILFI,6.0,4157
Scott ROBERTSON,7.0,4158
Anton PAZ BLANCO,127.0,4159
Nila Ann HAKEDAL,18.0,4160
Ingrid TORLEN,18.0,4161
Olga GOVORTSOVA,125.0,4162
Darya KUSTOVA,125.0,4163
Chunli WANG,19.0,4164
Chunli JIANG,19.0,4165
Matteo TORCHIO,90.0,4166
Tae-Kwon HA,20.0,4167
Colin BEASHEL,7.0,4168
David GILES,7.0,4169
Nanne SLUIS,61.0,4170
Meindert KLEM,61.0,4171
Anastasia VASINA,27.0,4172
Anna VOZAKOVA,27.0,4173
Erwan PERON,54.0,4174
Laurent CADOT,54.0,4175
Gail EMMS,131.0,4176
Donna KELLOGG,131.0,4177
Xinyuan YU,19.0,4178
Shaoxuan ZENG,19.0,4179
Lindsay DAVENPORT,71.0,4180
Rena INOUE,71.0,4181
John BALDWIN,71.0,4182
Yuliya Bilohlazova,36.0,4183
Andrei BEKH,36.0,4184
Toby GARBETT,131.0,4185
Rick DUNN,131.0,4186
George JELBART,7.0,4187
Cameron WURF,7.0,4188
Nikoleta STEFANOVA,90.0,4189
Wenling TAN MONFARDINI,90.0,4190
Luisana PEREZ,78.0,4191
Fabiola Isabel RAMOS PORTILLO,78.0,4192
Thomas ENQVIST,1.0,4193
Malav SHROFF,126.0,4194
Sumeet PATEL,126.0,4195
James MARBURG,7.0,4196
Brodie BUCKLAND,7.0,4197
Sinead KERR,131.0,4198
John KERR,131.0,4199
Chris COLWILL,71.0,4200
Jevon TARANTINO,71.0,4201
Tatyana Puchek,125.0,4202
Jo NOVITA,2.0,4203
Lita NURLITA,2.0,4204
Ian WYNNE,131.0,4205
Paul DARBY-DOWMAN,131.0,4206
Lene SOMMER,118.0,4207
Henriette KOCH,118.0,4208
Virpi KUITUNEN,110.0,4209
Massimiliano MONDELLO,90.0,4210
Min YANG,90.0,4211
Ross MACDONALD,81.0,4212
Mike WOLFS,81.0,4213
Paola SUAREZ,144.0,4214
Saralee THUNGTHONGKAM,28.0,4215
Ekaterina KOSTENKO,36.0,4216
Roman TALAN,36.0,4217
Konomi ASAZU,122.0,4218
Kostas Tringonis,84.0,4219
Anne RIKALA,110.0,4220
Jenni HONKANEN,110.0,4221
Anggun NUGROHO,2.0,4222
Eny WIDIOWATI,2.0,4223
Sathinee CHANKRACHANGWONG,28.0,4224
Hans SPITZAUER,94.0,4225
Andreas HANAKAMP,94.0,4226
Anna KARLSSON,1.0,4227
Iuliana PALEU,91.0,4228
Irina LAURIC,91.0,4229
Jose Carlos BULNES,46.0,4230
Dmitry ABRAMOVITCH,27.0,4231
Sergey PRUDNIKOV,27.0,4232
Krists STRAUME,87.0,4233
Kristaps ZALUPE,87.0,4234
Chris COOK,71.0,4235
Andrew NEWELL,71.0,4236
Wendy Kay WAGNER,71.0,4237
Eun-Sil LEE,20.0,4238
Eun-Mi SUK,20.0,4239
Michael MAZE,118.0,4240
Finn TUGWELL,118.0,4241
Ou LIU,19.0,4242
Marcelien BOS-DE KONING,61.0,4243
Shu ARAI,122.0,4244
Ryo YUZAWA,122.0,4245
Amanda LAIRD,7.0,4246
Leonie NICHOLS,7.0,4247
Claudia NYSTAD,29.0,4248
Beatrice ADELIZZI,90.0,4249
Giulia LAPI,90.0,4250
Carolijn BROUWER,72.0,4251
Sebastien GODEFROID,72.0,4252
Patryk PIASECKI,14.0,4253
Kacper ZIEMINSKI,14.0,4254
Lea SCHWER,32.0,4255
Daniela REIMER,29.0,4256
Claudia BLASBERG,29.0,4257
Tomas BERDYCH,50.0,4258
Jiri NOVAK,50.0,4259
Antoinette UYS,96.0,4260
Seiko YAMADA,122.0,4261
Stephane CANET,54.0,4262
Mathieu HAMEL,54.0,4263
Ionut MITREA,91.0,4264
Bogdan MADA,91.0,4265
Nina VISLOVA,27.0,4266
Kaarle MCCULLOCH,7.0,4267
Patric LEITNER,29.0,4268
Alexander RESCH,29.0,4269
Guolin ZHANG,19.0,4270
Lars PAASKE,118.0,4271
Jonas RASMUSSEN,118.0,4272
Alvent Yulianto CHANDRA,2.0,4273
Luluk HADIYANTO,2.0,4274
Keijo KURTTILA,110.0,4275
Lauri PYYKONEN,110.0,4276
Hovhannes SARGSYAN,60.0,4277
Edmond KHACHATRYAN,60.0,4278
Francisco ALVAREZ CUTINO,46.0,4279
Juan Miguel ROSELL MILANES,46.0,4280
Katie MCDOWELL,71.0,4281
Isabelle KINSOLVING,71.0,4282
Jefferson BELLAGUARDA,32.0,4283
Mary Beth DUNNICHAY,71.0,4284
Haley ISHIMATSU,71.0,4285
Simon ASPELIN,1.0,4286
Thomas JOHANSSON,1.0,4287
Vivi Ruano,127.0,4288
Marat SAFIN,27.0,4289
Chia-Jung CHUANG,88.0,4290
Su-Wei HSIEH,88.0,4291
Jonathan ERLICH,11.0,4292
Andy RAM,11.0,4293
Miyuki MAEDA,122.0,4294
Satoko SUETSUNA,122.0,4295
Kornelia KUBINSKA,14.0,4296
Tom LEHMANN,29.0,4297
Casey DELLACQUA,7.0,4298
Pierre LUEDERS,81.0,4299
Catherine BISHOP,131.0,4300
Mara JONES,81.0,4301
Fiona MILNE,81.0,4302
Beata SOKOLOWSKA KULESZA,14.0,4303
Wouter D HAENE,72.0,4304
Bob MAESEN,72.0,4305
Peter LANG,118.0,4306
Seong-Min Jo,20.0,4307
Melissa WU,7.0,4308
Jonas LINDBERG,1.0,4309
Karl TORLEN,1.0,4310
Olga SAMULENKOVA,27.0,4311
Julia KALINOVSKAYA,27.0,4312
Silvia FARINA,90.0,4313
Fubin CHEN,19.0,4314
Qin TIAN,19.0,4315
Alvydas DUONELA,104.0,4316
Egidijus BALCIUNAS,104.0,4317
Kangeun JANG,20.0,4318
Hongkyun KIM,20.0,4319
Pim NIEUWENHUIS,61.0,4320
Liying TOH,62.0,4321
Deborah Huimin ONG,62.0,4322
Pavel VIZNER,50.0,4323
Vincent LECRUBIER,54.0,4324
Jorge BETANCOURT GARCIA,46.0,4325
Hamish PEPPER,51.0,4326
Jim TURNER,51.0,4327
Myriam GLEZ,7.0,4328
Erika LEAL-RAMIREZ,7.0,4329
